IDENTIFIER,time,NumAliphaticRings,SMR_VSA10,FpDensityMorgan3,fr_phenol,fr_ester,fr_isocyan,NumHeteroatoms,HeavyAtomCount,fr_hdrzone,RingCount,BertzCT,Chi3v,Chi3n,TPSA,EState_VSA2,fr_halogen,NumAromaticRings,MinAbsEStateIndex,MinEStateIndex,SlogP_VSA5,fr_Imine,fr_Al_COO,SMR_VSA9,fr_aniline,SMR_VSA8,fr_nitroso,PEOE_VSA2,fr_Ar_OH,fr_oxime,fr_nitro_arom,fr_NH2,EState_VSA4,fr_furan,SlogP_VSA1,fr_amidine,PEOE_VSA10,Kappa1,fr_quatN,EState_VSA11,SlogP_VSA12,NumHAcceptors,fr_pyridine,Kappa3,EState_VSA1,Chi4v,Chi1,SlogP_VSA2,fr_allylic_oxid,SlogP_VSA8,fr_ketone_Topliss,fr_benzodiazepine,Chi2v,FpDensityMorgan1,fr_nitrile,PEOE_VSA13,fr_Ar_COO,qed,fr_thiophene,PEOE_VSA14,SMR_VSA5,MolWt,Chi1v,NumRadicalElectrons,VSA_EState8,fr_NH0,fr_lactam,Chi0,SlogP_VSA7,MaxPartialCharge,PEOE_VSA5,MolLogP,VSA_EState4,fr_Ar_N,fr_N_O,SlogP_VSA4,fr_C_O,fr_lactone,fr_thiazole,PEOE_VSA6,fr_priamide,fr_sulfide,MinAbsPartialCharge,NumAliphaticHeterocycles,fr_Al_OH,VSA_EState7,VSA_EState6,EState_VSA5,NumAromaticHeterocycles,fr_phenol_noOrthoHbond,SlogP_VSA10,NumRotatableBonds,fr_ketone,SlogP_VSA9,PEOE_VSA7,VSA_EState9,fr_isothiocyan,PEOE_VSA3,SMR_VSA7,fr_prisulfonamd,fr_imidazole,Chi0n,fr_sulfonamd,MaxEStateIndex,Chi1n,SlogP_VSA6,fr_aryl_methyl,SMR_VSA3,MinPartialCharge,fr_Ar_NH,fr_SH,BalabanJ,NumSaturatedRings,fr_NH1,fr_azide,fr_hdrzine,fr_aldehyde,EState_VSA7,fr_bicyclic,SMR_VSA6,fr_Ndealkylation2,HallKierAlpha,fr_thiocyan,PEOE_VSA11,fr_Al_OH_noTert,NumHDonors,fr_sulfone,SlogP_VSA3,NumSaturatedCarbocycles,fr_dihydropyridine,fr_phos_acid,fr_oxazole,VSA_EState10,fr_HOCCN,fr_para_hydroxylation,SMR_VSA2,VSA_EState3,LabuteASA,fr_imide,HeavyAtomMolWt,fr_ArN,fr_epoxide,fr_azo,PEOE_VSA12,fr_urea,fr_phos_ester,EState_VSA6,PEOE_VSA9,NumValenceElectrons,fr_term_acetylene,fr_unbrch_alkane,fr_barbitur,SMR_VSA4,SMR_VSA1,fr_nitro,PEOE_VSA1,NOCount,Chi0v,Ipc,PEOE_VSA8,VSA_EState2,fr_Ndealkylation1,fr_diazo,NHOHCount,fr_amide,fr_piperzine,VSA_EState5,fr_guanido,fr_methoxy,fr_morpholine,EState_VSA8,fr_nitro_arom_nonortho,MaxAbsEStateIndex,VSA_EState1,EState_VSA9,EState_VSA10,fr_piperdine,NumAromaticCarbocycles,fr_COO,MolMR,fr_ether,fr_alkyl_halide,Chi2n,fr_C_O_noCOO,fr_benzene,Kappa2,fr_COO2,EState_VSA3,FpDensityMorgan2,SlogP_VSA11,MaxAbsPartialCharge,Chi4n,PEOE_VSA4,NumAliphaticCarbocycles,fr_Nhpyrrole,FractionCSP3,fr_tetrazole,fr_alkyl_carbamate,NumSaturatedHeterocycles,fr_C_S,ExactMolWt
LMSP03010041,348,0,13.729876852483677,1.6458333333333333,0,0,0,9,48,0,0,844.8229099003798,9.619697768167853,8.655596851799135,107.92,19.1209436584,0,0,0.00193138624663,-4.57806434419,167.94719334960556,0,0,0.0,0,0.0,0,9.35958546900315,0,0,0,0,51.3665729834,0,10.210200206758806,0,13.151638370425493,46.98,1,0.0,7.822697123132171,6,0,33.47574406751253,19.96850434,6.161818996765535,23.0041490582,68.54408148175307,3,0.0,0,0,16.04510191685148,0.7083333333333334,0,7.822697123132171,0,0.029517925141927227,0,0.0,180.09300056650181,701.0269999999994,21.16120066945606,0,23.0841553199,1,0,35.7736813679,0.0,0.267653377303556,0.0,9.5545,0.0,0,0,0.0,1,0,0,140.88470079353297,0,0,0.267653377303556,0,1,0.0,0.0,96.3123243439,0,0,0.0,35,0,0.0,44.94575136048208,78.5547335689,0,0.0,24.304080427335524,0,0,31.938866945993713,0,12.7635623474,19.700607182775617,24.304080427335524,0,5.316788604006331,-0.756118003205017,0,0,4.54371725435,0,1,0,0,0,27.2190360549,0,40.90153628296998,0,-1.0200000000000002,0,0.0,1,2,0,18.407079792426785,0,0,1,0,0.0,0,0,0.0,0.0,296.2742033888634,0,623.4110000000001,0,0,0,5.907179729351506,0,1,6.07602010683,39.89570512944075,284,0,18,0,0.0,32.89004964771459,0,28.847252782717767,8,32.83329413699363,8630718069.36,6.4208216229260096,0.0,1,0,2,1,0,0.0,0,0,0,31.3163032171,0,12.7635623474,0.0,9.04749432342,19.3595244666,0,0,0,200.78339999999926,0,0,14.634276946357243,1,0,31.925823525543816,0,17.4486088865,1.1458333333333333,0.0,0.756118003205017,5.4388508600053544,0.0,0,0,0.8717948717948718,0,0,0,0,700.5519248139999
LMSP03010001,450,0,13.729876852483677,1.5,0,0,0,9,50,0,0,834.3695788120826,10.461449477703987,9.497348561335269,107.92000000000002,19.1209436584,0,0,0.00189702214372,-4.57585004628,193.6304798413096,0,0,0.0,0,0.0,0,9.35958546900315,0,0,0,0,38.5249297376,0,10.210200206758806,0,13.151638370425493,49.24000000000001,1,0.0,7.822697123132171,6,0,35.634399628350366,19.96850434,6.815952903752782,24.0041490582,68.54408148175307,1,0.0,0,0,17.11766747043046,0.68,0,7.822697123132171,0,0.02833653880051792,0,0.0,205.77628705820587,731.0969999999993,22.511370755195,0,23.1374708477,1,0,37.1878949303,0.0,0.267653377303556,0.0,10.558699999999996,0.0,0,0,0.0,1,0,0,180.09923356327332,0,0,0.267653377303556,0,1,0.0,0.0,134.837254081,0,0,0.0,38,0,0.0,19.26246486877803,80.5014180412,0,0.0,12.152040213667762,0,0,33.61259353236065,0,12.8052504068,21.050777268514555,12.152040213667762,0,5.316788604006331,-0.756118003205017,0,0,4.44394541373,0,1,0,0,0,27.2190360549,0,40.90153628296998,0,-0.76,0,0.0,1,2,0,18.407079792426785,0,0,1,0,0.0,0,0,0.0,0.0,309.69369064984085,0,647.433,0,0,0,5.907179729351506,0,1,6.07602010683,39.89570512944075,298,0,23,0,0.0,32.89004964771459,0,28.84725278271777,8,34.50702072336056,22838660462.7,6.4208216229260096,0.0,1,0,2,1,0,0.0,0,0,0,19.1642630034,0,12.8052504068,0.0,9.04749432342,19.3595244666,0,0,0,210.11139999999915,0,0,15.706842499936222,1,0,34.03583840035289,0,17.4486088865,1.08,0.0,0.756118003205017,6.092984766992603,0.0,0,0,0.926829268292683,0,0,0,0,730.5988750060001
LMSP03010005,504,0,13.729876852483677,1.4423076923076923,0,0,0,9,52,0,0,865.0503059178802,10.961449477703987,9.997348561335269,107.92000000000002,19.1209436584,0,0,0.00201115108748,-4.57802161053,206.47212308716163,0,0,0.0,0,0.0,0,9.35958546900315,0,0,0,0,38.5249297376,0,10.210200206758806,0,13.151638370425493,51.24000000000001,1,0.0,7.822697123132171,6,0,37.55132819934972,19.96850434,7.169506294346055,25.0041490582,68.54408148175307,1,0.0,0,0,17.824774251617008,0.6538461538461539,0,7.822697123132171,0,0.027874304887140145,0,0.0,218.6179303040579,759.1509999999992,23.511370755195,0,23.168331627,1,0,38.6021084927,0.0,0.267653377303556,0.0,11.338899999999992,0.0,0,0,0.0,1,0,0,192.94087680912534,0,0,0.267653377303556,0,1,0.0,0.0,147.678897327,0,0,0.0,40,0,0.0,19.26246486877803,83.4705572619,0,0.0,12.152040213667762,0,0,35.02680709473374,0,12.8317233168,22.050777268514555,12.152040213667762,0,5.316788604006331,-0.756118003205017,0,0,4.3843037616,0,1,0,0,0,27.2190360549,0,40.90153628296998,0,-0.76,0,0.0,1,2,0,18.407079792426785,0,0,1,0,0.0,0,0,0.0,0.0,322.423574878634,0,671.4549999999999,0,0,0,5.907179729351506,0,1,6.07602010683,39.89570512944075,310,0,25,0,0.0,32.89004964771459,0,28.84725278271777,8,35.921234285733654,60401448721.3,6.4208216229260096,0.0,1,0,2,1,0,0.0,0,0,0,19.1642630034,0,12.8317233168,0.0,9.04749432342,19.3595244666,0,0,0,219.34539999999902,0,0,16.41394928112277,1,0,35.91228067262408,0,17.4486088865,1.0384615384615385,0.0,0.756118003205017,6.446538157585876,0.0,0,0,0.9302325581395349,0,0,0,0,758.6301751340001
LMSP03010006,558,0,13.729876852483677,1.3888888888888888,0,0,0,9,54,0,0,895.8750767430031,11.461449477703987,10.497348561335269,107.92000000000002,19.1209436584,0,0,0.00210249182267,-4.57988736495,219.31376633301366,0,0,0.0,0,0.0,0,9.35958546900315,0,0,0,0,38.5249297376,0,10.210200206758806,0,13.151638370425493,53.24000000000001,1,0.0,7.822697123132171,6,0,39.473817813699945,19.96850434,7.523059684939328,26.0041490582,68.54408148175307,1,0.0,0,0,18.531881032803554,0.6296296296296297,0,7.822697123132171,0,0.027603726089789307,0,0.0,231.45957354990992,787.204999999999,24.511370755195,0,23.1947510285,1,0,40.016322055,0.0,0.267653377303556,0.0,12.119099999999987,0.0,0,0,0.0,1,0,0,205.78252005497737,0,0,0.267653377303556,0,1,0.0,0.0,160.520540573,0,0,0.0,42,0,0.0,19.26246486877803,86.4441378604,0,0.0,12.152040213667762,0,0,36.44102065710683,0,12.8536725359,23.050777268514555,12.152040213667762,0,5.316788604006331,-0.756118003205017,0,0,4.32263651929,0,1,0,0,0,27.2190360549,0,40.90153628296998,0,-0.76,0,0.0,1,2,0,18.407079792426785,0,0,1,0,0.0,0,0,0.0,0.0,335.1534591074272,0,695.4769999999999,0,0,0,5.907179729351506,0,1,6.07602010683,39.89570512944075,322,0,27,0,0.0,32.89004964771459,0,28.84725278271777,8,37.335447848106746,159661559222.0,6.4208216229260096,0.0,1,0,2,1,0,0.0,0,0,0,19.1642630034,0,12.8536725359,0.0,9.04749432342,19.3595244666,0,0,0,228.57939999999897,0,0,17.121056062309314,1,0,37.79649116680688,0,17.4486088865,1.0,0.0,0.756118003205017,6.800091548179149,0.0,0,0,0.9333333333333333,0,0,0,0,786.6614752620001
LMSP03010072,522,0,13.729876852483677,1.4444444444444444,0,0,0,9,54,0,0,937.6100838864224,11.119697768167851,10.155596851799134,107.92,19.1209436584,0,0,0.000281295025398,-4.58281561638,206.47212308716163,0,0,0.0,0,0.0,0,9.35958546900315,0,0,0,0,38.5249297376,0,10.210200206758806,0,13.151638370425493,52.98,1,0.0,7.822697123132171,6,0,39.22359941804659,19.96850434,7.2224791685453535,26.0041490582,68.54408148175307,3,0.0,0,0,18.16642226041112,0.6296296296296297,0,7.822697123132171,0,0.02765705978332692,0,0.0,218.6179303040579,785.1889999999994,24.161200669456054,0,23.1842293943,1,0,40.016322055,0.0,0.267653377303556,0.0,11.895099999999987,0.0,0,0,0.0,1,0,0,179.40963053108905,0,0,0.267653377303556,0,1,0.0,0.0,147.678897327,0,0,0.0,41,0,0.0,44.94575136048208,87.4546594946,0,0.0,24.304080427335524,0,0,36.181507633113,0,12.8488992932,22.700607182775617,24.304080427335524,0,5.316788604006331,-0.756118003205017,0,0,4.36399486404,0,1,0,0,0,27.2190360549,0,40.90153628296998,0,-1.0200000000000002,0,0.0,1,2,0,18.407079792426785,0,0,1,0,0.0,0,0,0.0,0.0,334.4638560752429,0,695.4769999999997,0,0,0,5.907179729351506,0,1,6.07602010683,39.89570512944075,320,0,24,0,0.0,32.89004964771459,0,28.847252782717767,8,37.07593482411291,159661559222.0,6.4208216229260096,0.0,1,0,2,1,0,0.0,0,0,0,31.3163032171,0,12.8488992932,0.0,9.04749432342,19.3595244666,0,0,0,228.48539999999898,0,0,16.755597289916885,1,0,37.55113035677892,0,17.4486088865,1.0185185185185186,0.0,0.756118003205017,6.4995110317851745,0.0,0,0,0.8888888888888888,0,0,0,0,784.6458251979999
LMSP03010078,576,0,13.729876852483677,1.3636363636363635,0,0,0,9,55,0,0,911.3405844642728,11.711449477703987,10.747348561335269,107.92000000000002,19.1209436584,0,0,0.00214146658817,-4.58072501997,225.73458795593967,0,0,0.0,0,0.0,0,9.35958546900315,0,0,0,0,38.5249297376,0,10.210200206758806,0,13.151638370425493,54.24,1,0.0,7.822697123132171,6,0,41.211038276627214,19.96850434,7.699836380235965,26.5041490582,68.54408148175307,1,0.0,0,0,18.885434423396827,0.6181818181818182,0,7.822697123132171,0,0.027513048873195323,0,0.0,237.88039517283593,801.231999999999,25.011370755195,0,23.2065847012,1,0,40.7234288362,0.0,0.267653377303556,0.0,12.509199999999986,0.0,0,0,0.0,1,0,0,212.20334167790338,0,0,0.267653377303556,0,1,0.0,0.0,166.941362196,0,0,0.0,43,0,0.0,19.26246486877803,87.9323041877,0,0.0,12.152040213667762,0,0,37.14812743829338,0,12.863298271,23.550777268514555,12.152040213667762,0,5.316788604006331,-0.756118003205017,0,0,4.29170621477,0,1,0,0,0,27.2190360549,0,40.90153628296998,0,-0.76,0,0.0,1,2,0,18.407079792426785,0,0,1,0,0.0,0,0,0.0,0.0,341.51840122182375,0,707.4879999999998,0,0,0,5.907179729351506,0,1,6.07602010683,39.89570512944075,328,0,28,0,0.0,32.89004964771459,0,28.84725278271777,8,38.04255462929329,259537060341.0,6.4208216229260096,0.0,1,0,2,1,0,0.0,0,0,0,19.1642630034,0,12.863298271,0.0,9.04749432342,19.3595244666,0,0,0,233.19639999999893,0,0,17.474609452902587,1,0,38.74128479100122,0,17.4486088865,0.9818181818181818,0.0,0.756118003205017,6.976868243475786,0.0,0,0,0.9347826086956522,0,0,0,0,800.677125326
LMSP03010008,600,0,13.729876852483677,1.3392857142857142,0,0,0,9,56,0,0,926.8410351942057,11.961449477703987,10.997348561335269,107.92000000000002,19.1209436584,0,0,0.00217673078056,-4.58150753175,232.1554095788657,0,0,0.0,0,0.0,0,9.35958546900315,0,0,0,0,38.5249297376,0,10.210200206758806,0,13.151638370425493,55.24000000000001,1,0.0,7.822697123132171,6,0,41.401329120012626,19.96850434,7.876613075532601,27.0041490582,68.54408148175307,1,0.0,0,0,19.2389878139901,0.6071428571428571,0,7.822697123132171,0,0.027442824028423456,0,0.0,244.30121679576195,815.2589999999989,25.511370755195,0,23.2176242648,1,0,41.4305356174,0.0,0.267653377303556,0.0,12.899299999999982,0.0,0,0,0.0,1,0,0,218.6241633008294,0,0,0.267653377303556,0,1,0.0,0.0,173.362183819,0,0,0.0,44,0,0.0,19.26246486877803,89.4212646241,0,0.0,12.152040213667762,0,0,37.855234219479925,0,12.8721663266,24.050777268514555,12.152040213667762,0,5.316788604006331,-0.756118003205017,0,0,4.2609715891,0,1,0,0,0,27.2190360549,0,40.90153628296998,0,-0.76,0,0.0,1,2,0,18.407079792426785,0,0,1,0,0.0,0,0,0.0,0.0,347.8833433362203,0,719.4989999999998,0,0,0,5.907179729351506,0,1,6.07602010683,39.89570512944075,334,0,29,0,0.0,32.89004964771459,0,28.84725278271777,8,38.74966141047984,421841996770.0,6.4208216229260096,0.0,1,0,2,1,0,0.0,0,0,0,19.1642630034,0,12.8721663266,0.0,9.04749432342,19.3595244666,0,0,0,237.8133999999989,0,0,17.82816284349586,1,0,39.687761711857576,0,17.4486088865,0.9642857142857143,0.0,0.756118003205017,7.153644938772422,0.0,0,0,0.9361702127659575,0,0,0,0,814.6927753900001
LMSP03010007,552,0,13.729876852483677,1.3928571428571428,0,0,0,9,56,0,0,968.8116316411476,11.61969776816785,10.655596851799134,107.92,19.1209436584,0,0,0.000198493345197,-4.5838913186,219.31376633301366,0,0,0.0,0,0.0,0,9.35958546900315,0,0,0,0,38.5249297376,0,10.210200206758806,0,13.151638370425493,54.97999999999999,1,0.0,7.822697123132171,6,0,41.150485917429116,19.96850434,7.576032559138626,27.0041490582,68.54408148175307,3,0.0,0,0,18.873529041597667,0.6071428571428571,0,7.822697123132171,0,0.027470490292936876,0,0.0,231.45957354990992,813.2429999999994,25.16120066945605,0,23.2089874783,1,0,41.4305356174,0.0,0.267653377303556,0.0,12.675299999999982,0.0,0,0,0.0,1,0,0,192.25127377694108,0,0,0.267653377303556,0,1,0.0,0.0,160.520540573,0,0,0.0,43,0,0.0,44.94575136048208,90.4299014106,0,0.0,24.304080427335524,0,0,37.59572119548609,0,12.8684830977,23.70060718277561,24.304080427335524,0,5.316788604006331,-0.756118003205017,0,0,4.29812339997,0,1,0,0,0,27.2190360549,0,40.90153628296998,0,-1.0200000000000002,0,0.0,1,2,0,18.407079792426785,0,0,1,0,0.0,0,0,0.0,0.0,347.1937403040361,0,719.4989999999998,0,0,0,5.907179729351506,0,1,6.07602010683,39.89570512944075,332,0,26,0,0.0,32.89004964771459,0,28.847252782717767,8,38.490148386486005,421841996770.0,6.4208216229260096,0.0,1,0,2,1,0,0.0,0,0,0,31.3163032171,0,12.8684830977,0.0,9.04749432342,19.3595244666,0,0,0,237.7193999999989,0,0,17.46270407110343,1,0,39.44152007939356,0,17.4486088865,0.9821428571428571,0.0,0.756118003205017,6.853064422378448,0.0,0,0,0.8936170212765957,0,0,0,0,812.6771253259999
LMFA01010010,66,0,5.969305287951849,2.0,0,0,0,2,12,0,0,110.40620687739317,1.9941955573808654,1.9941955573808654,37.3,0.0,0,0,0.341049382716,-0.663372044806,58.29031018309871,0,1,0.0,0,0.0,0,4.794537184071822,0,0,0,0,12.8416432459,0,0.0,0,0.0,11.47,0,0.0,0.0,1,0,9.47,5.96930528795,1.2333325063394598,5.77005561003,11.075832682792555,0,0.0,0,0,3.2650588867829953,1.0,0,0.0,0,0.5706831499634679,0,5.969305287951849,58.29031018309871,172.268,4.988391114761732,0,0.0,0,0,9.23420451868,0.0,0.3028395565321837,0.0,3.2117000000000013,0.0,0,0,0.0,1,0,0,45.448666937246685,0,0,0.3028395565321837,0,0,0.0,0.0,32.1041081146,0,0,0.0,8,0,0.0,6.4208216229260096,28.6666666667,0,0.0,0.0,0,0,8.012316135456203,0,10.1344892799,4.988391114761732,0.0,0,0.0,-0.481230389785217,0,0,2.86138733944,0,0,0,0,0,0.0,0,0.0,0,-0.53,0,0.0,0,1,0,4.794537184071822,0,0,0,0,0.0,0,0,0.0,0.0,74.97948590963883,0,152.10799999999998,0,0,0,0.0,0,0,0.0,0.0,72,0,5,0,0.0,9.901064578912528,0,5.106527394840706,2,8.012316135456203,402.848464781,6.4208216229260096,0.0,0,0,1,0,0,0.0,0,0,0,6.92373719969,0,10.1344892799,0.0,5.10652739484,4.79453718407,0,0,1,50.245800000000024,0,0,3.2650588867829953,0,0,8.565510983763133,1,6.42082162293,1.5,0.0,0.481230389785217,1.2333325063394598,0.0,0,0,0.9,0,0,0,0,172.14632988
LMFA01010011,72,0,5.969305287951849,1.8461538461538463,0,0,0,2,13,0,0,121.2586863990795,2.244195557380866,2.244195557380866,37.3,0.0,0,0,0.342222222222,-0.661126865742,64.71113180602472,0,1,0.0,0,0.0,0,4.794537184071822,0,0,0,0,12.8416432459,0,0.0,0,0.0,12.47,0,0.0,0.0,1,0,11.47,5.96930528795,1.4101092016360965,6.27005561003,11.075832682792555,0,0.0,0,0,3.618612277376269,0.9230769230769231,0,0.0,0,0.5584875282599889,0,5.969305287951849,64.71113180602472,186.295,5.488391114761732,0,0.0,0,0,9.94131129987,0.0,0.3028395565321837,0.0,3.6018000000000017,0.0,0,0,0.0,1,0,0,51.8694885601727,0,0,0.3028395565321837,0,0,0.0,0.0,38.5249297376,0,0,0.0,9,0,0.0,6.4208216229260096,30.1666666667,0,0.0,0.0,0,0,8.71942291664275,0,10.1733437335,5.488391114761732,0.0,0,0.0,-0.481230389785217,0,0,2.87291875917,0,0,0,0,0,0.0,0,0.0,0,-0.53,0,0.0,0,1,0,4.794537184071822,0,0,0,0,0.0,0,0,0.0,0.0,81.34442802403544,0,164.11899999999997,0,0,0,0.0,0,0,0.0,0.0,78,0,6,0,0.0,9.901064578912528,0,5.106527394840706,2,8.71942291664275,673.23492895,6.4208216229260096,0.0,0,0,1,0,0,0.0,0,0,0,6.92373719969,0,10.1733437335,0.0,5.10652739484,4.79453718407,0,0,1,54.862800000000036,0,0,3.618612277376269,0,0,9.557183958151702,1,6.42082162293,1.3846153846153846,0.0,0.481230389785217,1.4101092016360965,0.0,0,0,0.9090909090909091,0,0,0,0,186.161979944
LMFA01010012,81,0,5.969305287951849,1.7142857142857142,0,0,0,2,14,0,0,132.28341890015258,2.494195557380866,2.494195557380866,37.3,0.0,0,0,0.343089990817,-0.659309449152,71.13195342895074,0,1,0.0,0,0.0,0,4.794537184071822,0,0,0,0,12.8416432459,0,0.0,0,0.0,13.47,0,0.0,0.0,1,0,11.47,5.96930528795,1.5868858969327333,6.77005561003,11.075832682792555,0,0.0,0,0,3.9721656679695423,0.8571428571428571,0,0.0,0,0.5412525786782162,0,5.969305287951849,71.13195342895074,200.32199999999997,5.988391114761732,0,0.0,0,0,10.6484180811,0.0,0.3028395565321837,0.0,3.991900000000002,0.0,0,0,0.0,1,0,0,58.29031018309871,0,0,0.3028395565321837,0,0,0.0,0.0,44.9457513605,0,0,0.0,10,0,0.0,6.4208216229260096,31.6666666667,0,0.0,0.0,0,0,9.426529697829299,0,10.2064017546,5.988391114761732,0.0,0,0.0,-0.481230389785217,0,0,2.88406461471,0,0,0,0,0,0.0,0,0.0,0,-0.53,0,0.0,0,1,0,4.794537184071822,0,0,0,0,0.0,0,0,0.0,0.0,87.70937013843205,0,176.12999999999997,0,0,0,0.0,0,0,0.0,0.0,84,0,7,0,0.0,9.901064578912528,0,5.106527394840706,2,9.426529697829299,1119.28168851,6.4208216229260096,0.0,0,0,1,0,0,0.0,0,0,0,6.92373719969,0,10.2064017546,0.0,5.10652739484,4.79453718407,0,0,1,59.47980000000005,0,0,3.9721656679695423,0,0,10.550192461908578,1,6.42082162293,1.2857142857142858,0.0,0.481230389785217,1.5868858969327333,0.0,0,0,0.9166666666666666,0,0,0,0,200.177630008
LMFA01010013,90,0,5.969305287951849,1.6,0,0,0,2,15,0,0,143.47137920080513,2.744195557380866,2.744195557380866,37.3,0.0,0,0,0.34375,-0.657809613518,77.55277505187675,0,1,0.0,0,0.0,0,4.794537184071822,0,0,0,0,12.8416432459,0,0.0,0,0.0,14.47,0,0.0,0.0,1,0,13.470000000000002,5.96930528795,1.76366259222937,7.27005561003,11.075832682792555,0,0.0,0,0,4.3257190585628145,0.8,0,0.0,0,0.5180766606155802,0,5.969305287951849,77.55277505187675,214.34899999999996,6.488391114761732,0,0.0,0,0,11.3555248622,0.0,0.3028395565321837,0.0,4.382000000000003,0.0,0,0,0.0,1,0,0,64.71113180602472,0,0,0.3028395565321837,0,0,0.0,0.0,51.3665729834,0,0,0.0,11,0,0.0,6.4208216229260096,33.1666666667,0,0.0,0.0,0,0,10.133636479015847,0,10.2348705385,6.488391114761732,0.0,0,0.0,-0.481230389785217,0,0,2.89468096947,0,0,0,0,0,0.0,0,0.0,0,-0.53,0,0.0,0,1,0,4.794537184071822,0,0,0,0,0.0,0,0,0.0,0.0,94.07431225282866,0,188.14099999999996,0,0,0,0.0,0,0,0.0,0.0,90,0,8,0,0.0,9.901064578912528,0,5.106527394840706,2,10.133636479015847,1857.30010361,6.4208216229260096,0.0,0,0,1,0,0,0.0,0,0,0,6.92373719969,0,10.2348705385,0.0,5.10652739484,4.79453718407,0,0,1,64.09680000000006,0,0,4.3257190585628145,0,0,11.544239049740165,1,6.42082162293,1.2,0.0,0.481230389785217,1.76366259222937,0.0,0,0,0.9230769230769231,0,0,0,0,214.193280072
LMFA01010014,99,0,5.969305287951849,1.5,0,0,0,2,16,0,0,154.8143311431168,2.994195557380866,2.994195557380866,37.3,0.0,0,0,0.344263642341,-0.656551713908,83.97359667480276,0,1,0.0,0,0.0,0,4.794537184071822,0,0,0,0,12.8416432459,0,0.0,0,0.0,15.47,0,0.0,0.0,1,0,13.47,5.96930528795,1.9404392875260068,7.77005561003,11.075832682792555,0,0.0,0,0,4.679272449156088,0.75,0,0.0,0,0.48835050387044815,0,5.969305287951849,83.97359667480276,228.37599999999995,6.988391114761732,0,0.0,0,0,12.0626316434,0.0,0.3028395565321837,0.0,4.772100000000004,0.0,0,0,0.0,1,0,0,71.13195342895074,0,0,0.3028395565321837,0,0,0.0,0.0,57.7873946063,0,0,0.0,12,0,0.0,6.4208216229260096,34.6666666667,0,0.0,0.0,0,0,10.840743260202395,0,10.2596437812,6.988391114761732,0.0,0,0.0,-0.481230389785217,0,0,2.90470755759,0,0,0,0,0,0.0,0,0.0,0,-0.53,0,0.0,0,1,0,4.794537184071822,0,0,0,0,0.0,0,0,0.0,0.0,100.43925436722527,0,200.15199999999996,0,0,0,0.0,0,0,0.0,0.0,96,0,9,0,0.0,9.901064578912528,0,5.106527394840706,2,10.840743260202395,3073.48205656,6.4208216229260096,0.0,0,0,1,0,0,0.0,0,0,0,6.92373719969,0,10.2596437812,0.0,5.10652739484,4.79453718407,0,0,1,68.71380000000006,0,0,4.679272449156088,0,0,12.539108500345543,1,6.42082162293,1.125,0.0,0.481230389785217,1.9404392875260068,0.0,0,0,0.9285714285714286,0,0,0,0,228.208930136
LMFA01030250,84,0,5.969305287951849,2.125,0,0,0,2,16,0,0,185.17436284790148,2.652443847844729,2.652443847844729,37.3,0.0,0,0,0.330278302834,-0.667724553414,71.13195342895074,0,1,0.0,0,0.0,0,4.794537184071822,0,0,0,0,12.8416432459,0,0.0,0,0.0,15.21,0,0.0,0.0,1,0,13.209999999999999,5.96930528795,1.6264220443631927,7.77005561003,11.075832682792555,2,0.0,0,0,4.313813676763651,0.9375,0,0.0,0,0.4143573581655692,0,5.969305287951849,71.13195342895074,226.35999999999993,6.638221029022792,0,0.0,0,0,12.0626316434,0.0,0.30283955653219446,0.0,4.548100000000003,0.0,0,0,0.0,1,0,0,51.17988552798843,0,0,0.30283955653219446,0,0,0.0,0.0,44.9457513605,0,0,0.0,11,0,0.0,25.683286491704038,35.6666666667,0,0.0,12.152040213667762,0,0,10.581230236208551,0,10.2505115498,6.638221029022792,12.152040213667762,0,0.0,-0.4812303897852169,0,0,3.03322791558,0,0,0,0,0,0.0,0,0.0,0,-0.79,0,0.0,0,1,0,4.794537184071822,0,0,0,0,0.0,0,0,0.0,0.0,99.74965133504101,0,200.15199999999996,0,0,0,0.0,0,0,0.0,0.0,94,0,6,0,0.0,9.901064578912528,0,5.106527394840706,2,10.581230236208551,3073.48205656,6.4208216229260096,0.0,0,0,1,0,0,0.0,0,0,0,19.0757774134,0,10.2505115498,0.0,5.10652739484,4.79453718407,0,0,1,68.61980000000005,0,0,4.313813676763651,0,0,12.280372976776919,1,6.42082162293,1.5,0.0,0.4812303897852169,1.6264220443631927,0.0,0,0,0.7857142857142857,0,0,0,0,226.193280072
