IDENTIFIER,Chi0v,fr_isocyan,EState_VSA6,fr_NH0,PEOE_VSA2,fr_bicyclic,fr_dihydropyridine,FractionCSP3,fr_C_O_noCOO,BCUT2D_LOGPLOW,fr_methoxy,fr_Ar_COO,fr_sulfonamd,NOCount,SlogP_VSA7,PEOE_VSA5,VSA_EState3,fr_diazo,VSA_EState2,SlogP_VSA12,PEOE_VSA3,MolMR,NumSaturatedCarbocycles,fr_COO,NumAliphaticRings,fr_barbitur,fr_benzodiazepine,fr_ester,PEOE_VSA6,qed,EState_VSA5,Chi0,SlogP_VSA3,fr_Al_OH_noTert,HeavyAtomCount,BCUT2D_CHGHI,Chi4v,fr_nitro_arom_nonortho,PEOE_VSA14,VSA_EState9,MinAbsEStateIndex,FpDensityMorgan3,VSA_EState7,fr_Ndealkylation1,PEOE_VSA10,EState_VSA7,Chi1v,LabuteASA,SlogP_VSA11,NumHeteroatoms,BCUT2D_MWLOW,BCUT2D_LOGPHI,SMR_VSA2,MolWt,Chi2n,VSA_EState6,EState_VSA11,fr_halogen,fr_sulfone,EState_VSA2,fr_priamide,fr_guanido,fr_imide,MinAbsPartialCharge,fr_N_O,fr_Al_COO,MaxAbsEStateIndex,PEOE_VSA8,SlogP_VSA10,fr_quatN,fr_ketone_Topliss,SMR_VSA9,VSA_EState1,Kappa2,fr_ether,fr_morpholine,HeavyAtomMolWt,SlogP_VSA9,NHOHCount,RingCount,Chi1,fr_oxazole,ExactMolWt,PEOE_VSA11,MinEStateIndex,fr_urea,Chi0n,fr_pyridine,fr_nitroso,SMR_VSA8,NumAliphaticCarbocycles,fr_allylic_oxid,BertzCT,SMR_VSA6,MaxPartialCharge,Chi3n,fr_alkyl_carbamate,fr_C_S,NumValenceElectrons,EState_VSA9,fr_benzene,Chi3v,fr_Al_OH,fr_furan,SlogP_VSA1,SMR_VSA1,NumAromaticHeterocycles,NumRotatableBonds,HallKierAlpha,fr_thiophene,fr_hdrzone,fr_aniline,Chi2v,Ipc,PEOE_VSA9,fr_HOCCN,fr_nitrile,FpDensityMorgan2,fr_Nhpyrrole,SlogP_VSA5,fr_epoxide,fr_thiazole,Chi4n,NumAromaticRings,fr_nitro,Kappa3,SMR_VSA10,fr_ArN,fr_imidazole,fr_amide,fr_aldehyde,VSA_EState5,FpDensityMorgan1,SlogP_VSA4,SlogP_VSA6,fr_COO2,EState_VSA1,fr_thiocyan,fr_oxime,fr_hdrzine,NumAromaticCarbocycles,VSA_EState8,fr_amidine,NumSaturatedRings,fr_sulfide,fr_phos_ester,BCUT2D_MRHI,fr_tetrazole,NumHDonors,fr_azo,fr_term_acetylene,EState_VSA10,fr_SH,TPSA,MinPartialCharge,EState_VSA8,Kappa1,SMR_VSA4,fr_NH2,PEOE_VSA1,SMR_VSA7,NumHAcceptors,fr_Ar_OH,EState_VSA4,SMR_VSA3,PEOE_VSA12,VSA_EState10,PEOE_VSA13,fr_prisulfonamd,SlogP_VSA2,fr_Ar_NH,NumRadicalElectrons,BalabanJ,PEOE_VSA4,fr_azide,fr_ketone,fr_phenol_noOrthoHbond,NumAliphaticHeterocycles,BCUT2D_CHGLO,MolLogP,fr_Imine,fr_aryl_methyl,fr_Ndealkylation2,fr_NH1,fr_piperdine,fr_lactam,fr_Ar_N,EState_VSA3,fr_C_O,fr_lactone,fr_para_hydroxylation,fr_alkyl_halide,fr_unbrch_alkane,NumSaturatedHeterocycles,BCUT2D_MRLOW,fr_nitro_arom,MaxAbsPartialCharge,Chi1n,fr_phos_acid,fr_isothiocyan,SMR_VSA5,MaxEStateIndex,SlogP_VSA8,VSA_EState4,fr_piperzine,PEOE_VSA7,fr_phenol,BCUT2D_MWHI
LMGP02030095,32.12275595670372,0,6.26208044842079,0,13.842031507495456,0,0,0.8717948717948718,1,-2.274466430847673,0,0,0,8,0.0,0.0,0.0,0,22.36513660889611,7.822697123132171,4.565048284931329,200.90269999999924,0,0,0,0,0,1,147.99512544864325,0.02146725292070652,121.99561083559423,35.23186500465459,27.880805700026883,0,48,2.247599552274229,6.251165470231979,0,13.79200241108402,-4.285734526132243,0.03169467030730777,1.5416666666666667,39.93505525397727,0,6.606881964512918,6.076020106833881,21.372769249971046,295.52728345228724,0.0,9,10.048597952878948,2.425797127046492,0.0,702.0110000000002,13.215258158573933,0.0,0.0,0,0,32.33470758740318,0,0,0,0.47185923894561094,0,0,12.515932863297781,12.965578028838586,0.0,0,0,0.0,33.071695571081406,37.08440734617324,2,0,625.4030000000004,0.0,3,0,23.44701884625513,0,701.5359404019999,6.103966387748303,-4.285734526132243,0,31.228328765703804,0,0,0.0,0,3,792.2960290445848,26.36540229945133,0.47185923894561094,8.435581791869424,0,0,284,24.25488770818592,0,9.419804305236104,0,0,5.733667477162185,32.77421730277936,0,38,-1.1800000000000002,0,0,0,14.66876748212485,14295383804.341589,19.475844377446627,0,0,1.0625,0,187.2096582183836,0,0,5.485849651209615,0,0,36.109464546417115,13.79200241108402,0,0,0,0,-0.3602326364597379,0.625,0.0,24.490140768922434,0,13.926663510880473,0,0,0,0,4.230919725840626,0,0,0,1,7.469350940020426,0,2,0,0,14.252997071755626,0,117.31,-0.49756818002521475,25.99951461304901,46.81999999999999,5.733667477162185,1,20.10080498751476,24.490140768922434,7,0,44.94575136048208,0.0,0.0,0.0,0.0,0,43.33208557790395,0,0,4.1312450657781055,0.0,0,0,0,0,-2.1906248476840164,11.649499999999989,0,0,0,0,0,0,0,6.4208216229260096,1,0,0,0,21,0,-0.15305839516589742,0,0.49756818002521475,19.877324134960705,1,0,193.3136246061319,12.515932863297781,0.0,5.348715558352129,0,51.02177146731596,0,31.204696058538836
LMGP02030094,31.863242932709877,0,6.26208044842079,0,13.842031507495456,0,0,0.8205128205128205,1,-2.274466423890748,0,0,0,8,0.0,0.0,0.0,0,22.3566987571785,7.822697123132171,4.565048284931329,200.80869999999925,0,0,0,0,0,1,140.88470079353297,0.021624066037502096,96.31232434389018,35.23186500465459,27.880805700026883,0,48,2.2475375037600167,5.991852894203783,0,13.79200241108402,-4.2890078398150155,0.027519323085085645,1.6875,41.012506538376776,0,6.606881964512918,6.076020106833881,21.02259916423211,294.83768042010297,0.0,9,10.048597979908772,2.425760738086591,0.0,699.9950000000002,12.861704767980662,0.0,0.0,0,0,38.755529210329186,0,0,0,0.47185923894561094,0,0,12.510423263007961,12.965578028838586,0.0,0,0,0.0,33.05296301032355,36.83082816273115,2,0,625.4030000000004,0.0,3,0,23.44701884625513,0,699.520290338,6.103966387748303,-4.2890078398150155,0,30.96881574170996,0,0,0.0,0,5,833.1519805659264,26.36540229945133,0.47185923894561094,8.124413985512003,0,0,282,24.25488770818592,0,9.108636498878681,0,0,5.733667477162185,32.77421730277936,0,37,-1.44,0,0,0,14.315214091531578,14295383804.341589,19.475844377446627,0,0,1.125,0,174.36801497253157,0,0,5.226537075181419,0,0,35.856142749742844,13.79200241108402,0,0,0,0,-0.36666343856361716,0.6458333333333334,0.0,36.6421809825902,0,13.926663510880473,0,0,0,0,4.192509814402548,0,0,0,1,7.469351480060122,0,2,0,0,14.252997071755626,0,117.31,-0.49756818002521475,38.15155482671677,46.56,5.733667477162185,1,20.10080498751476,36.6421809825902,7,0,57.787394606334104,0.0,0.0,0.0,0.0,0,43.33208557790395,0,0,4.163829054579691,0.0,0,0,0,0,-2.1906239166542245,11.42549999999999,0,0,0,0,0,0,0,0.0,1,0,0,0,18,0,-0.15305835618678026,0,0.49756818002521475,19.527154049221767,1,0,180.47198136027987,12.510423263007961,0.0,5.346548713652817,0,57.44259309024197,0,31.204696055515825
LMGP02030004,33.53696951907681,0,6.26208044842079,0,13.842031507495456,0,0,0.8780487804878049,1,-2.27446643548843,0,0,0,8,0.0,0.0,0.0,0,22.400404877312354,7.822697123132171,4.565048284931329,210.13669999999914,0,0,0,0,0,1,160.83676869449528,0.02103634434277321,134.83725408144625,36.64607856702768,27.880805700026883,0,50,2.247707495176152,6.604718860825252,0,13.79200241108402,-4.288087905974999,0.03198788018385068,1.48,42.830025308458325,0,6.606881964512918,6.076020106833881,22.372769249971046,308.25716768108043,0.0,9,10.041092297500674,2.425862685273034,0.0,730.065,13.92236493976048,0.0,0.0,0,0,32.33470758740318,0,0,0,0.47185923894561094,0,0,12.536043452129906,12.965578028838586,0.0,0,0,0.0,33.126050709500525,39.037102337888136,2,0,649.4250000000004,0.0,3,0,24.44701884625513,0,729.56724053,6.103966387748303,-4.288087905974999,0,32.64254232807689,0,0,0.0,0,3,822.7417166003073,26.36540229945133,0.47185923894561094,8.935581791869422,0,0,296,24.25488770818592,0,9.919804305236102,0,0,5.733667477162185,32.77421730277936,0,40,-1.1800000000000002,0,0,0,15.375874263311395,37796731571.78072,19.475844377446627,0,0,1.02,0,200.05130146423562,0,0,5.839403041802888,0,0,38.06030442265926,13.79200241108402,0,0,0,0,-0.3593846167173329,0.6,0.0,24.490140768922434,0,13.926663510880473,0,0,0,0,4.241111603964763,0,0,0,1,7.46935272784321,0,2,0,0,14.252997071755626,0,117.31,-0.49756818002521475,25.99951461304901,48.82000000000001,5.733667477162185,1,20.10080498751476,24.490140768922434,7,0,44.94575136048208,0.0,0.0,0.0,0.0,0,43.33208557790395,0,0,4.097657493552006,0.0,0,0,0,0,-2.1906248832833284,12.429699999999984,0,0,0,0,0,0,0,6.4208216229260096,1,0,0,0,23,0,-0.153058719947172,0,0.49756818002521475,20.877324134960705,1,0,206.15526785198392,12.536043452129906,0.0,5.355435579011914,0,51.02177146731596,0,31.204696238925774
LMGP02030046,33.277456495082966,0,6.26208044842079,0,13.842031507495456,0,0,0.8292682926829268,1,-2.2744664285316567,0,0,0,8,0.0,0.0,0.0,0,22.391967025594745,7.822697123132171,4.565048284931329,210.04269999999912,0,0,0,0,0,1,153.726344039385,0.021119146781854847,109.15396758974221,36.64607856702768,27.880805700026883,0,50,2.2476446223342657,6.345406284797056,0,13.79200241108402,-4.291361219657771,0.027812532961628555,1.62,43.907369864001936,0,6.606881964512918,6.076020106833881,22.02259916423211,307.56756464889617,0.0,9,10.041092306817205,2.4258257456395036,0.0,728.0490000000001,13.568811549167208,0.0,0.0,0,0,38.755529210329186,0,0,0,0.47185923894561094,0,0,12.530533851840087,12.965578028838586,0.0,0,0,0.0,33.10731814874267,38.783051047804996,2,0,649.4250000000004,0.0,3,0,24.44701884625513,0,727.5515904660001,6.103966387748303,-4.291361219657771,0,32.38302930408305,0,0,0.0,0,5,863.858067880379,26.36540229945133,0.47185923894561094,8.624413985512,0,0,294,24.25488770818592,0,9.60863649887868,0,0,5.733667477162185,32.77421730277936,0,39,-1.44,0,0,0,15.022320872718124,37796731571.78072,19.475844377446627,0,0,1.08,0,187.2096582183836,0,0,5.580090465774692,0,0,37.80648243470597,13.79200241108402,0,0,0,0,-0.36581541882121216,0.62,0.0,36.6421809825902,0,13.926663510880473,0,0,0,0,4.202808421382594,0,0,0,1,7.469353268621552,0,2,0,0,14.252997071755626,0,117.31,-0.49756818002521475,38.15155482671677,48.56,5.733667477162185,1,20.10080498751476,36.6421809825902,7,0,57.787394606334104,0.0,0.0,0.0,0.0,0,43.33208557790395,0,0,4.127298785126255,0.0,0,0,0,0,-2.1906239522520554,12.205699999999986,0,0,0,0,0,0,0,0.0,1,0,0,0,20,0,-0.15305868100139236,0,0.49756818002521475,20.527154049221767,1,0,193.3136246061319,12.530533851840087,0.0,5.353268734312602,0,57.44259309024197,0,31.204696235902095
LMGP02030027,33.017943471089126,0,6.26208044842079,0,13.842031507495456,0,0,0.7804878048780488,1,-2.274464214169971,0,0,0,8,0.0,0.0,0.0,0,22.386692980880625,7.822697123132171,4.565048284931329,209.94869999999912,0,0,0,0,0,1,146.61591938427472,0.021229841745993943,96.31232434389018,36.64607856702768,27.880805700026883,0,50,2.247562032411895,6.0860937087688605,0,13.79200241108402,-4.294960718392192,0.022663069734800256,1.64,44.980546302644555,0,6.606881964512918,6.076020106833881,21.672429078493167,306.8779616167119,0.0,9,10.048598044668546,2.425785311255979,0.0,726.0330000000001,13.215258158573935,0.0,0.0,0,0,38.755529210329186,0,0,0,0.47185923894561094,0,0,12.529759015902437,12.965578028838586,0.0,0,0,0.0,33.078463004378676,38.52905813374675,2,0,649.4250000000004,0.0,3,0,24.44701884625513,0,725.535940402,6.103966387748303,-4.294960718392192,0,32.12351628008921,0,0,0.0,0,7,905.3508930526842,26.36540229945133,0.47185923894561094,8.313246179154579,0,0,292,24.25488770818592,0,9.297468692521257,0,0,5.733667477162185,32.77421730277936,0,38,-1.7000000000000002,0,0,0,14.668767482124851,37796733709.22962,19.475844377446627,0,0,1.08,0,174.36801497253157,0,0,5.320777889746497,0,0,37.552722235177406,13.79200241108402,0,0,0,0,-0.3742512756570122,0.62,0.0,48.79422119625796,0,13.926663510880473,0,0,0,0,4.178639019740878,0,0,0,1,7.469353809773167,0,2,0,0,14.252997071755626,0,117.31,-0.49756818002521475,50.303595040384536,48.3,5.733667477162185,1,20.10080498751476,48.79422119625796,7,0,57.787394606334104,0.0,0.0,0.0,0.0,0,43.33208557790395,0,0,4.175467729770025,0.0,0,0,0,0,-2.190585294108165,11.981699999999986,0,0,0,0,0,0,0,0.0,1,0,0,0,17,0,-0.15305841571428563,0,0.49756818002521475,20.176983963482826,1,0,180.47198136027987,12.529759015902437,0.0,5.3504262419600295,0,63.863414713167984,0,31.204696232878344
LMGP02030093,32.758430447095286,0,6.26208044842079,0,13.842031507495456,0,0,0.7317073170731707,1,-2.2743288667381414,0,0,0,8,0.0,0.0,0.0,0,22.354995556731904,7.822697123132171,4.565048284931329,209.85469999999916,0,0,0,0,0,1,145.92631635209045,0.021378728173865612,96.31232434389018,36.64607856702768,27.880805700026883,0,50,2.2472504490024674,5.83628233335586,0,13.79200241108402,-4.304092949797152,0.00867773022862739,1.64,46.167311720104436,0,6.606881964512918,6.076020106833881,21.322258992754225,306.18835858452763,0.0,9,10.048598204718129,2.425725838335486,0.0,724.0170000000002,12.86170476798066,0.0,0.0,0,0,32.78622392237734,0,0,0,0.47185923894561094,0,0,12.505666045380895,12.965578028838586,0.0,0,0,0.0,33.016815447590425,38.27512445828952,2,0,649.4250000000004,0.0,3,0,24.44701884625513,0,723.5202903380001,6.103966387748303,-4.304092949797152,0,31.86400325609537,0,0,0.0,0,9,947.2044964193731,26.36540229945133,0.47185923894561094,8.002078372797152,0,0,290,24.25488770818592,0,8.98630088616383,0,0,5.733667477162185,32.77421730277936,0,37,-1.96,0,0,0,14.315214091531576,37796733709.22962,19.475844377446627,0,0,1.08,0,161.52637172667954,0,0,5.070966514333496,0,0,37.299024754616774,13.79200241108402,0,0,0,0,-0.4081401645459011,0.62,0.0,60.94626140992572,0,19.89596879883232,0,0,0,0,4.133012946142196,0,0,0,1,7.469354354194062,0,2,0,0,14.252997071755626,0,117.31,-0.49756818002520187,62.4556352540523,48.04,5.733667477162185,1,20.10080498751476,60.94626140992572,7,0,38.524929737556064,0.0,0.0,0.0,0.0,0,43.33208557790395,0,0,4.250591755779809,0.0,0,0,0,0,-2.1899682616377487,11.757699999999987,0,0,0,0,0,0,0,6.4208216229260096,1,0,0,0,14,0,-0.15300625340076718,0,0.49756818002520187,19.826813877743884,1,0,167.63033811442784,12.505666045380895,0.0,5.345652999329644,0,63.863414713167984,0,31.204696229854584
LMGP02030028,32.49891742310144,0,6.26208044842079,0,13.842031507495456,0,0,0.6829268292682927,1,-2.2743288671060946,0,0,0,8,0.0,0.0,0.0,0,22.35025407016444,7.822697123132171,4.565048284931329,209.7606999999992,0,0,0,0,0,1,145.23671331990622,0.021579068475110173,70.62903785218613,36.64607856702768,27.880805700026883,0,50,2.247206662312693,5.643926682191319,0,13.79200241108402,-4.3060711872325115,0.0062939433805548894,1.68,47.28511100518289,0,6.606881964512918,6.076020106833881,20.972088907015287,305.4987555523434,0.0,9,10.048598204723062,2.425699997879618,0.0,722.0010000000002,12.481277923849712,0.0,0.0,0,0,32.78622392237734,0,0,0,0.47185923894561094,0,0,12.502737793953106,12.965578028838586,0.0,0,0,0.0,33.00592703648466,38.02125090106741,2,0,649.4250000000004,0.0,3,0,24.44701884625513,0,721.504640274,6.103966387748303,-4.3060711872325115,0,31.604490232101526,0,0,0.0,0,11,989.4044389875022,26.36540229945133,0.47185923894561094,7.702268624343372,0,0,288,24.25488770818592,0,8.68649113771005,0,0,5.733667477162185,32.77421730277936,0,36,-2.2199999999999998,0,0,0,13.934787247400628,37796733709.22962,19.475844377446627,0,0,1.14,0,148.68472848082752,0,0,4.878610863168955,0,0,37.04539094232381,13.79200241108402,0,0,0,0,-0.4114134782286729,0.64,0.0,73.09830162359349,0,19.89596879883232,0,0,0,0,4.037520625881756,0,0,0,1,7.469354889796951,0,2,0,0,14.252997071755626,0,117.31,-0.49756818002520187,74.60767546772006,47.779999999999994,5.733667477162185,1,20.10080498751476,73.09830162359349,7,0,51.36657298340809,0.0,0.0,0.0,0.0,0,43.33208557790395,0,0,4.2660922175453635,0.0,0,0,0,0,-2.189968261214558,11.533699999999989,0,0,0,0,0,0,0,6.4208216229260096,1,0,0,0,12,0,-0.1530062107243988,0,0.49756818002520187,19.476643792004946,1,0,154.78869486857582,12.502737793953106,0.0,5.344227483302989,0,63.863414713167984,0,31.204696226831324
LMGP02030053,34.951183081449905,0,6.26208044842079,0,13.842031507495456,0,0,0.8837209302325582,1,-2.2744672049932886,0,0,0,8,0.0,0.0,0.0,0,22.44446646550373,7.822697123132171,4.565048284931329,219.37069999999906,0,0,0,0,0,1,173.6784119403473,0.020772784928237226,160.5205405731503,38.06029212940077,27.880805700026883,0,52,2.2478321561620653,6.958272251418526,0,13.79200241108402,-4.289169456393882,0.03383404692129588,1.4230769230769231,45.706439777720156,0,6.606881964512918,6.076020106833881,23.372769249971046,320.9870519098736,0.0,9,10.041092220777797,2.425931027059673,0.0,758.1189999999999,14.629471720947027,0.0,0.0,0,0,32.33470758740318,0,0,0,0.47185923894561094,0,0,12.56521779146296,12.965578028838586,0.0,0,0,0.0,33.18119849554644,40.99320614388134,2,0,673.4470000000003,0.0,3,0,25.44701884625513,0,757.598540658,6.103966387748303,-4.289169456393882,0,34.056755890449985,0,0,0.0,0,3,853.3369428467894,26.36540229945133,0.47185923894561094,9.43558179186942,0,0,308,24.25488770818592,0,10.4198043052361,0,0,5.733667477162185,32.77421730277936,0,42,-1.1800000000000002,0,0,0,16.08298104449794,99884913149.45682,19.475844377446627,0,0,0.9807692307692307,0,212.89294471008765,0,0,6.192956432396161,0,0,40.01475156637081,13.79200241108402,0,0,0,0,-0.3546446737780491,0.5769230769230769,0.0,24.490140768922434,0,13.926663510880473,0,0,0,0,4.255032135514882,0,0,0,1,7.4693545181074725,0,2,0,0,14.252997071755626,0,117.31,-0.49756818002521475,25.99951461304901,50.82000000000001,5.733667477162185,1,20.10080498751476,24.490140768922434,7,0,32.10410811463005,0.0,0.0,0.0,0.0,0,43.33208557790395,0,0,4.0626617991836484,0.0,0,0,0,0,-2.1906513738101108,13.20989999999998,0,0,0,0,0,0,0,6.4208216229260096,1,0,0,0,25,0,-0.153059166314056,0,0.49756818002521475,21.877324134960705,1,0,218.99691109783595,12.56521779146296,0.0,5.362232811442262,0,51.02177146731596,0,31.204696419354825
LMGP02030074,34.9511830814499,0,6.26208044842079,0,13.842031507495456,0,0,0.8837209302325582,1,-2.274466440199337,0,0,0,8,0.0,0.0,0.0,0,22.430413155755716,7.822697123132171,4.565048284931329,219.37069999999903,0,0,0,0,0,1,173.6784119403473,0.020772784928237226,147.67889732729827,38.06029212940077,27.880805700026883,0,52,2.2478168593558014,6.958272251418525,0,13.79200241108402,-4.2900978911821,0.032204822332611016,1.4230769230769231,45.74187949093891,0,6.606881964512918,6.076020106833881,23.372769249971046,320.9870519098736,0.0,9,10.035677221635128,2.4259292465880287,0.0,758.1189999999999,14.629471720947025,0.0,0.0,0,0,32.33470758740318,0,0,0,0.47185923894561094,0,0,12.553107957389605,12.965578028838586,0.0,0,0,0.0,33.17168345454407,40.99320614388134,2,0,673.4470000000003,0.0,3,0,25.44701884625513,0,757.598540658,6.103966387748303,-4.2900978911821,0,34.056755890449985,0,0,0.0,0,3,853.3369428467894,26.36540229945133,0.47185923894561094,9.435581791869422,0,0,308,24.25488770818592,0,10.419804305236102,0,0,5.733667477162185,32.77421730277936,0,42,-1.1800000000000002,0,0,0,16.08298104449794,99884908772.73837,19.475844377446627,0,0,0.9807692307692307,0,212.89294471008765,0,0,6.192956432396161,0,0,40.01475156637081,13.79200241108402,0,0,0,0,-0.358683418614693,0.5769230769230769,0.0,24.490140768922434,0,13.926663510880473,0,0,0,0,4.249092556172244,0,0,0,1,7.469354518113143,0,2,0,0,14.252997071755626,0,117.31,-0.49756818002521475,25.99951461304901,50.82000000000001,5.733667477162185,1,20.10080498751476,24.490140768922434,7,0,44.94575136048208,0.0,0.0,0.0,0.0,0,43.33208557790395,0,0,4.059388492528577,0.0,0,0,0,0,-2.1906248932778936,13.20989999999998,0,0,0,0,0,0,0,6.4208216229260096,1,0,0,0,25,0,-0.15305904446990587,0,0.49756818002521475,21.877324134960705,1,0,218.99691109783595,12.553107957389605,0.0,5.361268207941409,0,51.02177146731596,0,31.20469641935486
LMGP02030075,34.69167005745606,0,6.26208044842079,0,13.842031507495456,0,0,0.8372093023255814,1,-2.2744664332427154,0,0,0,8,0.0,0.0,0.0,0,22.421975304038103,7.822697123132171,4.565048284931329,219.27669999999907,0,0,0,0,0,1,166.56798728523702,0.02081645330523544,121.99561083559423,38.06029212940077,27.880805700026883,0,52,2.2477531465599516,6.698959675390329,0,13.79200241108402,-4.2933712048648704,0.02802947511038889,1.5576923076923077,46.819134389829735,0,6.606881964512918,6.076020106833881,23.02259916423211,320.29744887768936,0.0,9,10.035677225919779,2.425891744050626,0.0,756.103,14.275918330353754,0.0,0.0,0,0,38.755529210329186,0,0,0,0.47185923894561094,0,0,12.547598357099783,12.965578028838586,0.0,0,0,0.0,33.15295089378621,40.738732916843524,2,0,673.4470000000003,0.0,3,0,25.44701884625513,0,755.5828905940001,6.103966387748303,-4.2933712048648704,0,33.797242866456145,0,0,0.0,0,5,894.7060874064084,26.36540229945133,0.47185923894561094,9.124413985511998,0,0,306,24.25488770818592,0,10.10863649887868,0,0,5.733667477162185,32.77421730277936,0,41,-1.44,0,0,0,15.72942765390467,99884908772.73837,19.475844377446627,0,0,1.0384615384615385,0,200.05130146423562,0,0,5.933643856367965,0,0,39.76048349469129,13.79200241108402,0,0,0,0,-0.36511422071857225,0.5961538461538461,0.0,36.6421809825902,0,13.926663510880473,0,0,0,0,4.210879030242845,0,0,0,1,7.469355059631618,0,2,0,0,14.252997071755626,0,117.31,-0.49756818002521475,38.15155482671677,50.56,5.733667477162185,1,20.10080498751476,36.6421809825902,7,0,57.787394606334104,0.0,0.0,0.0,0.0,0,43.33208557790395,0,0,4.086370598821635,0.0,0,0,0,0,-2.1906239622444725,12.985899999999981,0,0,0,0,0,0,0,0.0,1,0,0,0,22,0,-0.15305900555742574,0,0.49756818002521475,21.527154049221767,1,0,206.15526785198392,12.547598357099783,0.0,5.359101363242097,0,57.44259309024197,0,31.204696416330357
LMGP02030055,34.43215703346222,0,6.26208044842079,0,13.842031507495456,0,0,0.7906976744186046,1,-2.274464218821681,0,0,0,8,0.0,0.0,0.0,0,22.421961249296874,7.822697123132171,4.565048284931329,219.1826999999991,0,0,0,0,0,1,159.45756263012674,0.020874328150917103,109.15396758974221,38.06029212940077,27.880805700026883,0,52,2.247669671424832,6.4396470993621335,0,13.79200241108402,-4.297314098234947,0.02295627961134361,1.5769230769230769,47.87542496436701,0,6.606881964512918,6.076020106833881,22.672429078493167,319.60784584550515,0.0,9,10.04109233590358,2.425850720744986,0.0,754.087,13.922364939760481,0.0,0.0,0,0,38.755529210329186,0,0,0,0.47185923894561094,0,0,12.549869604734564,12.965578028838586,0.0,0,0,0.0,33.132818142797795,40.484311958576356,2,0,673.4470000000003,0.0,3,0,25.44701884625513,0,753.56724053,6.103966387748303,-4.297314098234947,0,33.537729842462305,0,0,0.0,0,7,936.4410945498279,26.36540229945133,0.47185923894561094,8.813246179154575,0,0,304,24.25488770818592,0,9.797468692521255,0,0,5.733667477162185,32.77421730277936,0,40,-1.7000000000000002,0,0,0,15.375874263311397,99884913149.45682,19.475844377446627,0,0,1.0384615384615385,0,187.2096582183836,0,0,5.67433128033977,0,0,39.506270633095575,13.79200241108402,0,0,0,0,-0.3734032559146072,0.5961538461538461,0.0,48.79422119625796,0,13.926663510880473,0,0,0,0,4.1889222906236165,0,0,0,1,7.469355601524081,0,2,0,0,14.252997071755626,0,117.31,-0.49756818002521475,50.303595040384536,50.29999999999999,5.733667477162185,1,20.10080498751476,48.79422119625796,7,0,57.787394606334104,0.0,0.0,0.0,0.0,0,43.33208557790395,0,0,4.1438441715072525,0.0,0,0,0,0,-2.19058532971561,12.761899999999983,0,0,0,0,0,0,0,0.0,1,0,0,0,19,0,-0.15305874023320382,0,0.49756818002521475,21.176983963482826,1,0,193.3136246061319,12.549869604734564,0.0,5.357146262619814,0,63.863414713167984,0,31.204696413305953
LMGP02030033,34.17264400946838,0,6.26208044842079,0,13.842031507495456,0,0,0.7441860465116279,1,-2.2744564871676514,0,0,0,8,0.0,0.0,0.0,0,22.409423599690797,7.822697123132171,4.565048284931329,219.0886999999991,0,0,0,0,0,1,152.34713797501647,0.020952048778330963,96.31232434389018,38.06029212940077,27.880805700026883,0,52,2.247570253685326,6.180334523333936,0,13.79200241108402,-4.300699847624697,0.017499157207005567,1.5769230769230769,48.966450017239744,0,6.606881964512918,6.076020106833881,22.322258992754225,318.9182428133209,0.0,9,10.04859810062003,2.425808560633924,0.0,752.071,13.568811549167206,0.0,0.0,0,0,38.755529210329186,0,0,0,0.47185923894561094,0,0,12.54385087434112,12.965578028838586,0.0,0,0,0.0,33.09558703190252,40.22994401334034,2,0,673.4470000000003,0.0,3,0,25.44701884625513,0,751.5515904660001,6.103966387748303,-4.300699847624697,0,33.278216818468465,0,0,0.0,0,9,978.5271237037578,26.36540229945133,0.47185923894561094,8.50207837279715,0,0,302,24.25488770818592,0,9.48630088616383,0,0,5.733667477162185,32.77421730277936,0,39,-1.96,0,0,0,15.022320872718122,99884915106.55432,19.475844377446627,0,0,1.0384615384615385,0,174.36801497253157,0,0,5.4150187043115725,0,0,39.25211378227946,13.79200241108402,0,0,0,0,-0.38329065831173526,0.5961538461538461,0.0,60.94626140992572,0,13.926663510880473,0,0,0,0,4.164571514240155,0,0,0,1,7.469356143726446,0,2,0,0,14.252997071755626,0,117.31,-0.49756818002521475,62.4556352540523,50.04,5.733667477162185,1,20.10080498751476,60.94626140992572,7,0,51.36657298340809,0.0,0.0,0.0,0.0,0,43.33208557790395,0,0,4.187454071530215,0.0,0,0,0,0,-2.1905038154539453,12.537899999999985,0,0,0,0,0,0,0,6.4208216229260096,1,0,0,0,16,0,-0.1530566779515142,0,0.49756818002521475,20.826813877743884,1,0,180.47198136027987,12.54385087434112,0.0,5.353513898418778,0,70.284236336094,0,31.204696410281553
